Title,Artist,Year,Explicit,Styles,Languages,title_artist,synced
Love Me Now,John Legend,2016,0,"Pop,R&B",English,love me now - john legend,1
For Your Love,The Yardbirds,1965,0,Rock,English,for your love - the yardbirds,1
New Slang,The Shins,2001,0,"Folk,Alternative",English,new slang - the shins,1
Something in the Air,Thunderclap Newman,1969,0,Rock,English,something in the air - thunderclap newman,1
Hold Me Down,Halsey,2015,0,"Pop,Alternative,Electro",English,hold me down - halsey,1
Sally MacLennane,The Pogues,1985,0,"Celtic,Folk",English,sally maclennane - the pogues,1
My Coo Ca Choo,Alvin Stardust,1973,0,Rock,English,my coo ca choo - alvin stardust,1
Pound The Alarm,Nicki Minaj,2012,0,"Dance,Electro,Pop",English,pound the alarm - nicki minaj,1
Good Time,Owl City,2012,0,"Pop,Dance,80s",English,good time - owl city,1
Let You Love Me,Rita Ora,2018,0,"Pop,Electro",English,let you love me - rita ora,1
Heartless,Kanye West,2008,0,"R&B,Rap",English,heartless - kanye west,1
Dark Paradise,Lana Del Rey,2012,0,"Alternative,Pop",English,dark paradise - lana del rey,1
Scatterlings of Africa,Johnny Clegg,1987,0,"World/Folk,Pop,80s",English,scatterlings of africa - johnny clegg,1
Don't Believe A Word,Thin Lizzy,1976,0,Rock,English,don't believe a word - thin lizzy,1
My Silver Lining,First Aid Kit,2014,0,"Folk,Alternative",English,my silver lining - first aid kit,1
Style,Taylor Swift,2014,0,"Pop,Electro",English,style - taylor swift,1
Goodbye To You,Michelle Branch,2001,0,"Pop,Rock",English,goodbye to you - michelle branch,1
Troublemaker,Olly Murs,2012,0,"Pop,Disco",English,troublemaker - olly murs,1
Ocean Drive,Duke Dumont,2015,0,"Electro,Dance,Pop",English,ocean drive - duke dumont,1
The Way I Are,Timbaland,2007,0,"Electro,Rap,Duet",English,the way i are - timbaland,1
We R Who We R,Kesha,2010,0,"Dance,Pop,Electro",English,we r who we r - kesha,1
Opposites Attract,Paula Abdul,1989,0,"80s,Dance,Pop,Duet",English,opposites attract - paula abdul,1
Replay,Iyaz,2009,0,"R&B,Electro,Pop",English,replay - iyaz,1
Sweet Leaf,Black Sabbath,1971,0,"Hard/Metal,Rock",English,sweet leaf - black sabbath,1
Headstrong,Trapt,2003,0,"Hard/Metal,Rock",English,headstrong - trapt,1
(If You're Wondering If I Want You To) I Want You To,Weezer,2009,0,"Rock,Alternative,Pop",English,(if you're wondering if i want you to) i want you to - weezer,1
Slow Dance,Kelly Clarkson,2017,0,Pop,English,slow dance - kelly clarkson,1
A Man I'll Never Be,Boston,1978,0,Rock,English,a man i'll never be - boston,1
Haven't Got Time for the Pain,Carly Simon,1974,0,Soft rock,English,haven't got time for the pain - carly simon,1
Hey Mama,Black Eyed Peas,2004,0,R&B,English,hey mama - black eyed peas,1
Ready to Run,Dixie Chicks,1999,0,Country,English,ready to run - dixie chicks,1
Heaven Can Wait,Dean Martin,1960,0,"Jazz,Love,Oldies",English,heaven can wait - dean martin,1
All I Need,Within Temptation,2007,0,Rock,English,all i need - within temptation,1
Levels,Avicii,2011,0,"Dance,Electro",English,levels - avicii,1
This Christmas,Donny Hathaway,1970,0,"Christmas,Soul",English,this christmas - donny hathaway,1
So Young,The Corrs,1998,0,Pop,English,so young - the corrs,1
Burn In Hell,Twisted Sister,1984,0,"Hard/Metal,Rock",English,burn in hell - twisted sister,1
Cool Kids,Echosmith,2013,0,"Alternative,Pop,Rock",English,cool kids - echosmith,1
The Show,Lenka,2009,0,Rock,English,the show - lenka,1
Where Do You Go,No Mercy,1996,0,"Electro,Dance",English,where do you go - no mercy,1
Muddy Waters,LP,2016,0,Pop,English,muddy waters - lp,1
Be OK,Ingrid Michaelson,2008,0,"Pop,Alternative",English,be ok - ingrid michaelson,1
Preach,John Legend,2019,0,Pop,English,preach - john legend,1
Drive By,Train,2012,0,"Folk,Rock,Pop",English,drive by - train,1
Survival,Muse,2012,0,"Rock,Alternative",English,survival - muse,1
Hot Girls in Love,Loverboy,1983,0,"Rock,Pop",English,hot girls in love - loverboy,1
Take Your Memory with You,Vince Gill,1992,0,Country,English,take your memory with you - vince gill,1
Just Because,Lloyd Price,1957,0,"Oldies,Soul",English,just because - lloyd price,1
Falling Away from Me,Korn,1999,0,Hard/Metal,English,falling away from me - korn,1
Disturbia,Rihanna,2008,1,"Dance,Pop",English,disturbia - rihanna,1
Hold Your Head Up,Argent,1972,0,Rock,English,hold your head up - argent,1
Bright Lights Bigger City,Cee Lo Green,2010,0,"Soul,Funk",English,bright lights bigger city - cee lo green,1
Tootsee Roll,69 Boyz,1994,0,Rap,English,tootsee roll - 69 boyz,1
Rock Steady,Bad Company,1974,0,"Hard/Metal,Rock",English,rock steady - bad company,1
Every Heartbeat,Amy Grant,1991,0,"Pop,80s",English,every heartbeat - amy grant,1
Here Comes That Rainy Day Feeling Again,The Fortunes,1971,0,"Rock,Pop",English,here comes that rainy day feeling again - the fortunes,1
You're All I Have,Snow Patrol,2006,0,"Rock,Alternative",English,you're all i have - snow patrol,1
Black Cat,Janet Jackson,1990,0,"Pop,Hard/Metal",English,black cat - janet jackson,1
Freak Me,Silk,1992,0,R&B,English,freak me - silk,1
The Only One I Know,The Charlatans,1990,0,"Rock,Alternative",English,the only one i know - the charlatans,1
Same Old Love,Selena Gomez,2015,1,"Pop,R&B,Electro",English,same old love - selena gomez,1
White Christmas,Otis Redding,1968,0,"Christmas,Soul",English,white christmas - otis redding,1
Love Lies,Khalid,2018,0,"R&B,Duet",English,love lies - khalid,1
The Heart Wants What It Wants,Selena Gomez,2014,0,"Pop,Electro",English,the heart wants what it wants - selena gomez,1
Close To You,Rihanna,2016,0,"Pop,Love",English,close to you - rihanna,1
Drunkard's Prayer,Chris Stapleton,2017,0,"Country,Blues",English,drunkard's prayer - chris stapleton,1
Where I Stood,Missy Higgins,2007,0,"Pop,Rock",English,where i stood - missy higgins,1
Erase Me,Kid Cudi,2010,0,"Rap,Pop",English,erase me - kid cudi,1
The Other Woman,Caro Emerald,2010,0,"Pop,Soft rock",English,the other woman - caro emerald,1
Two Of Hearts,Stacey Q,1986,0,"Pop,Dance",English,two of hearts - stacey q,1
Rock And Roll Never Forgets,Bob Seger,1977,0,"Rock,Pop",English,rock and roll never forgets - bob seger,1
Panic,The Smiths,1986,0,"Rock,Alternative",English,panic - the smiths,1
Pass the Dutchie,Musical Youth,1982,0,"Reggae,Pop,Duet",English,pass the dutchie - musical youth,1
Even If It Breaks Your Heart,Eli Young Band,2012,0,Country,English,even if it breaks your heart - eli young band,1
Push the Button,Sugababes,2005,0,"Teen pop,R&B,Electro",English,push the button - sugababes,1
Love To Love You Baby,Donna Summer,1975,0,"Disco,Funk,Soul",English,love to love you baby - donna summer,1
Merry Christmas Baby,Otis Redding,1966,0,"Christmas,Soul",English,merry christmas baby - otis redding,1
Set the Fire to the Third Bar,Snow Patrol,2006,0,"Pop,Rock,Alternative,Duet",English,set the fire to the third bar - snow patrol,1
A Marshmallow World,Dean Martin,1966,0,"Christmas,Oldies",English,a marshmallow world - dean martin,1
Teach Me How To Dougie,Cali Swag District,2010,1,Rap,English,teach me how to dougie - cali swag district,1
Brimful of Asha,Cornershop,1997,0,"Alternative,Rock,Pop",English,brimful of asha - cornershop,1
River of Tears,Alessia Cara,2015,0,Pop,English,river of tears - alessia cara,1
Natural Blues,Moby,2000,0,"Pop,Electro",English,natural blues - moby,1
Every Day Is Exactly The Same,Nine Inch Nails,2006,0,"Rock,Alternative",English,every day is exactly the same - nine inch nails,1
The Greatest,Kenny Rogers,1999,0,Country,English,the greatest - kenny rogers,1
Walk Right In,The Rooftop Singers,1962,0,Folk,English,walk right in - the rooftop singers,1
The Best Is Yet To Come,Nancy Wilson,1958,0,"Jazz,Oldies",English,the best is yet to come - nancy wilson,1
Gun In My Hand,Dorothy,2016,0,Rock,English,gun in my hand - dorothy,1
Power,Kanye West,2010,0,Rap,English,power - kanye west,1
(Keep Feeling) Fascination,The Human League,1983,0,"Pop,80s",English,(keep feeling) fascination - the human league,1
Everyone's Gone to the Moon,Jonathan King,1965,0,Pop,English,everyone's gone to the moon - jonathan king,1
Working Man,Rush,1974,0,"Rock,Hard/Metal",English,working man - rush,1
Feedback,Janet Jackson,2007,0,"Dance,R&B",English,feedback - janet jackson,1
Let It All Go,Rhodes,2015,0,"Alternative,Soft rock,Folk,Duet",English,let it all go - rhodes,1
Here In Your Bedroom,Goldfinger,1996,1,"Ska,Rock",English,here in your bedroom - goldfinger,1
Freak Like Me,Halestorm,2012,1,"Hard/Metal,Rock,Alternative",English,freak like me - halestorm,1
(Sweet Sweet Baby) Since You've Been Gone,Aretha Franklin,1968,0,Soul,English,(sweet sweet baby) since you've been gone - aretha franklin,1
Can't Help But Wait,Trey Songz,2007,0,"Teen pop,R&B",English,can't help but wait - trey songz,1
Iron,Woodkid,2011,0,"Alternative,Folk,Pop",English,iron - woodkid,1
That'll Be The Day,The Crickets,1957,0,Rock 'n Roll,English,that'll be the day - the crickets,1
Santa Baby,Eartha Kitt,1953,0,"Christmas,Oldies",English,santa baby - eartha kitt,1
You Haven't Done Nothin',Stevie Wonder,1974,0,Funk,English,you haven't done nothin' - stevie wonder,1
You Belong To Me,Bryan Adams,2015,0,"Rock,Rock 'n Roll",English,you belong to me - bryan adams,1
Macho Man,Village People,1978,0,Disco,English,macho man - village people,1
It's in the Way That You Use It,Eric Clapton,1986,0,"Pop,80s,Rock",English,it's in the way that you use it - eric clapton,1
Take Me In Your Arms (Rock Me A Little While),The Doobie Brothers,1975,0,"Rock,Blues",English,take me in your arms (rock me a little while) - the doobie brothers,1
Come,Jain,2015,0,"Pop,Soul",English,come - jain,1
Vegas,Sara Bareilles,2007,0,"Pop,Soul",English,vegas - sara bareilles,1
All About Tonight,Pixie Lott,2011,0,"Pop,Dance",English,all about tonight - pixie lott,1
Ballad Of Easy Rider,The Byrds,1967,0,"Folk,Country,Rock",English,ballad of easy rider - the byrds,1
Just One Dance,Caro Emerald,2010,0,Pop,English,just one dance - caro emerald,1
Makes Me Wonder,Maroon 5,2007,1,"Pop,Rock,Funk",English,makes me wonder - maroon 5,1
She'd Rather Be With Me,The Turtles,1966,0,"Pop,Rock",English,she'd rather be with me - the turtles,1
Call Your Girlfriend,Robyn,2010,0,"Pop,Electro",English,call your girlfriend - robyn,1
Laffy Taffy,D4L,2005,0,Rap,English,laffy taffy - d4l,1
All Summer Long,The Beach Boys,1965,0,"Pop,Rock",English,all summer long - the beach boys,1
Powder Your Face With Sunshine,Dean Martin,1961,0,"Oldies,Jazz",English,powder your face with sunshine - dean martin,1
Crash My Party,Luke Bryan,2013,0,Country,English,crash my party - luke bryan,1
On Our Own,Bobby Brown,1989,0,Rap,English,on our own - bobby brown,1
Monkey Gone to Heaven,Pixies,1989,0,"Alternative,Rock",English,monkey gone to heaven - pixies,1
(You Drive Me) Crazy,Britney Spears,1999,0,"Teen pop,Pop",English,(you drive me) crazy - britney spears,1
My Type,Saint Motel,2014,0,"Pop,Disco",English,my type - saint motel,1
Smoke Gets in Your Eyes,Dinah Washington,1956,0,"Jazz,Love",English,smoke gets in your eyes - dinah washington,1
Enchanted,Taylor Swift,2010,0,Pop,English,enchanted - taylor swift,1
Always,Gavin James,2018,0,"Pop,Love",English,always - gavin james,1
This Is How It Feels,Inspiral Carpets,1990,0,"Rock,Pop",English,this is how it feels - inspiral carpets,1
Blue Christmas,Kelly Clarkson,2013,0,"Pop,Jazz,Christmas",English,blue christmas - kelly clarkson,1
Don't Break the Heart That Loves You,Connie Francis,1962,0,"Love,Pop",English,don't break the heart that loves you - connie francis,1
So Beautiful,Musiq Soulchild,2008,0,R&B,English,so beautiful - musiq soulchild,1
Cold Beer Conversation,George Strait,2015,0,Country,English,cold beer conversation - george strait,1
Poison Arrow,ABC,1982,0,"80s,Disco",English,poison arrow - abc,1
Underdog,Kasabian,2009,0,"Rock,Pop",English,underdog - kasabian,1
Time to Pretend,MGMT,2008,0,"Alternative,Rock",English,time to pretend - mgmt,1
Fallin' For You,Colbie Caillat,2009,0,"Pop,Soft rock",English,fallin' for you - colbie caillat,1
Heartbeat Song,Kelly Clarkson,2015,0,"Pop,Rock,Electro",English,heartbeat song - kelly clarkson,1
Pretty Little Angel Eyes,Curtis Lee,1961,0,"Rock 'n Roll,Pop,Oldies",English,pretty little angel eyes - curtis lee,1
Sinnerman,Nina Simone,1965,0,"Blues,Jazz",English,sinnerman - nina simone,1
Right Here Right Now,Jesus Jones,1990,0,Pop,English,right here right now - jesus jones,1
Please Send Me Someone To Love,Sade,1994,0,"Blues,Soul",English,please send me someone to love - sade,1
Alright,Jain,2018,0,"Pop,French pop",English,alright - jain,1
Hot Diggity (Dog Ziggity Boom),Perry Como,1956,0,Pop,English,hot diggity (dog ziggity boom) - perry como,1
The Shoop Shoop Song (It's in His Kiss),Betty Everett,1964,0,"Soul,Pop",English,the shoop shoop song (it's in his kiss) - betty everett,1
Check Yo Self,Ice Cube,1993,0,Rap,English,check yo self - ice cube,1
Your Love Is My Drug,Kesha,2010,0,"Pop,Dance,Electro",English,your love is my drug - kesha,1
Pieces,Sum 41,2005,0,Rock,English,pieces - sum 41,1
I Feel You,Depeche Mode,1993,0,"Alternative,Rock,Electro",English,i feel you - depeche mode,1
All the Stars,Kendrick Lamar,2018,0,Rap,English,all the stars - kendrick lamar,1
Pledging My Love,Johnny Ace,1955,0,Oldies,English,pledging my love - johnny ace,1
Heal The Pain,George Michael,1990,0,"Pop,Love",English,heal the pain - george michael,1
Crystalised,The xx,2009,0,"Alternative,Pop,Duet",English,crystalised - the xx,1
What You Need,INXS,1985,0,"Pop,Rock,80s",English,what you need - inxs,1
Follow Me,Muse,2012,0,"Rock,Electro,Alternative",English,follow me - muse,1
Warmth Of The Sun,The Beach Boys,1963,0,"Soft rock,Pop",English,warmth of the sun - the beach boys,1
If You Wanna Get To Heaven,Ozark Mountain Daredevils,1973,0,Rock,English,if you wanna get to heaven - ozark mountain daredevils,1
Sometime Around Midnight,The Airborne Toxic Event,2009,0,"Alternative,Rock",English,sometime around midnight - the airborne toxic event,1
Cooler Than Me,Mike Posner,2010,0,"Pop,Electro",English,cooler than me - mike posner,1
Touch My Body,Mariah Carey,2008,0,"Pop,R&B",English,touch my body - mariah carey,1
Tear You Apart,She Wants Revenge,2006,0,"Rock,Alternative",English,tear you apart - she wants revenge,1
Welcome To My Nightmare,Alice Cooper,1975,0,Rock,English,welcome to my nightmare - alice cooper,1
Waiting For Love,Avicii,2015,0,"Dance,Electro,Pop",English,waiting for love - avicii,1
Notorious,Duran Duran,1986,0,"80s,Rock",English,notorious - duran duran,1
Seven Seas Of Rhye,Queen,1974,0,Rock,English,seven seas of rhye - queen,1
Bakerman,Laid Back,1989,0,"80s,Alternative",English,bakerman - laid back,1
Fools Gold,The Stone Roses,1989,0,"Rock,Funk",English,fools gold - the stone roses,1
Resolution,Matt Corby,2013,0,"Folk,Alternative",English,resolution - matt corby,1
Fa-Fa-Fa-Fa-Fa (Sad Song),Otis Redding,1966,0,Soul,English,fa-fa-fa-fa-fa (sad song) - otis redding,1
Goodbye To You,Scandal,1982,0,"Rock,Pop,80s",English,goodbye to you - scandal,1
Turtles All The Way Down,Sturgill Simpson,2014,0,Country,English,turtles all the way down - sturgill simpson,1
Don't Bring Me Down,The Animals,1966,0,Rock,English,don't bring me down - the animals,1
The Look Of Love,Nina Simone,1967,0,"Jazz,Soul,Oldies",English,the look of love - nina simone,1
Whiskey,Jana Kramer,2012,0,Country,English,whiskey - jana kramer,1
Dancing,Elisa,2008,0,Soft rock,English,dancing - elisa,1
Riverside,Agnes Obel,2010,0,"Folk,Classical",English,riverside - agnes obel,1
Ice Cream,Sarah McLachlan,1993,0,"Pop,Rock",English,ice cream - sarah mclachlan,1
Cry,Johnnie Ray,1951,0,"Pop,Soft rock,Oldies",English,cry - johnnie ray,1
I'm Gonna Live Till I Die,Frank Sinatra,1959,0,"Jazz,Oldies",English,i'm gonna live till i die - frank sinatra,1
Sun Daze,Florida Georgia Line,2014,0,Country,English,sun daze - florida georgia line,1
Something in Your Mouth,Nickelback,2008,0,Hard/Metal,English,something in your mouth - nickelback,1
Crack the Shutters,Snow Patrol,2008,0,"Pop,Rock,Alternative",English,crack the shutters - snow patrol,1
Fly,Nicki Minaj,2011,0,"R&B,Rap",English,fly - nicki minaj,1
Get Busy,Sean Paul,2003,0,"Rap,Reggae",English,get busy - sean paul,1
Gorgeous,Taylor Swift,2017,0,Pop,English,gorgeous - taylor swift,1
Special,Garbage,1998,0,"Rock,Alternative",English,special - garbage,1
New Age Girl,Deadeye Dick,1994,0,"Rock,Pop",English,new age girl - deadeye dick,1
If She Knew What She Wants,The Bangles,1986,0,"Pop,Rock",English,if she knew what she wants - the bangles,1
Have Yourself a Merry Little Christmas,Ella Fitzgerald,1960,0,"Christmas,Jazz,Oldies",English,have yourself a merry little christmas - ella fitzgerald,1
Don't Stop Movin',S Club 7,2001,0,"Pop,Disco",English,don't stop movin' - s club 7,1
Good Grief,Bastille,2016,0,"Pop,Alternative",English,good grief - bastille,1
Get On Up,Jodeci,1995,0,"R&B,Rap",English,get on up - jodeci,1
Gotta Be Somebody,Nickelback,2008,0,"Rock,Pop,Alternative",English,gotta be somebody - nickelback,1
Open Your Eyes,Snow Patrol,2006,0,Rock,English,open your eyes - snow patrol,1
Chariot,Gavin DeGraw,2003,0,"Pop,Rock",English,chariot - gavin degraw,1
4 In The Morning,Gwen Stefani,2007,0,"Pop,Soft rock",English,4 in the morning - gwen stefani,1
Black And Yellow,Wiz Khalifa,2010,1,Rap,English,black and yellow - wiz khalifa,1
Affair Of The Heart,Rick Springfield,1983,0,"Pop,Rock,80s",English,affair of the heart - rick springfield,1
Santa Claus Is Comin' To Town,Bruce Springsteen,1978,0,"Christmas,Rock,Pop",English,santa claus is comin' to town - bruce springsteen,1
Here Comes the Night,Them,1965,0,Rock,English,here comes the night - them,1
We Are Broken,Paramore,2007,0,"Rock,Pop",English,we are broken - paramore,1
I Wish I Was,Maren Morris,2016,0,"Pop,Country",English,i wish i was - maren morris,1
Uptight (Everything's Alright),Stevie Wonder,1965,0,Soul,English,uptight (everything's alright) - stevie wonder,1
Two Tribes,Frankie Goes to Hollywood,1984,0,"80s,Disco,Dance",English,two tribes - frankie goes to hollywood,1
River Of Tears,Eric Clapton,1998,0,"Blues,Rock",English,river of tears - eric clapton,1
I'm So Sick,Flyleaf,2006,0,Hard/Metal,English,i'm so sick - flyleaf,1
