Title,Artist,Year,Explicit,Styles,Languages,title_artist,synced
Pink Cigarette,Mr. Bungle,1999,0,"Alternative,Pop",English,pink cigarette - mr. bungle,0
Zeg me dat het niet zo is,Edsilia Rombley,2012,0,Soft rock,Dutch,zeg me dat het niet zo is - edsilia rombley,0
Black Tears,Jason Aldean,2012,0,"Country,Rock",English,black tears - jason aldean,0
Two Piña Coladas,Garth Brooks,1997,0,Country,English,two piña coladas - garth brooks,0
Celebrity,Brad Paisley,2003,0,"Country,Rock",English,celebrity - brad paisley,0
If You Don't Know Me By Now,Seal,2003,0,"Love,Soul",English,if you don't know me by now - seal,0
Too Drunk To Dream,Magnetic Fields,2008,0,Alternative,English,too drunk to dream - magnetic fields,0
My Bonnie is Over the Ocean,DJ Ötzi,2001,0,"Schlager,Dance",English,my bonnie is over the ocean - dj ötzi,0
Harder To Breathe,Maroon 5,2002,0,"Rock,Pop",English,harder to breathe - maroon 5,0
Honky Tonk Attitude,Joe Diffie,1993,0,Country,English,honky tonk attitude - joe diffie,0
When You Kiss Me,Shania Twain,2002,0,"Pop,Country,Love",English,when you kiss me - shania twain,0
Dani California,Red Hot Chili Peppers,2006,0,"Rock,Hard/Metal",English,dani california - red hot chili peppers,0
This Time,Carrie Underwood,2009,0,"Country,Pop",English,this time - carrie underwood,0
Deine Stärken,Silly,2013,0,"Rock,Pop",German,deine stärken - silly,0
Mis je zo graag,Claudia de Breij,2016,0,Soft rock,Dutch,mis je zo graag - claudia de breij,0
Esta ausencia,David Bisbal,2005,0,"Pop,Love",Spanish,esta ausencia - david bisbal,0
Somethin' Stupid,Forever Gentlemen,2013,0,"Love,Jazz,Duet",English,somethin' stupid - forever gentlemen,0
Pocahontas,AnnenMayKantereit,2016,0,"Rock,Alternative",German,pocahontas - annenmaykantereit,0
Rupture Song,Brune,2010,0,French pop,"English,French",rupture song - brune,0
Cowboy Und Indianer,Olaf Henning,2009,0,"Dance,Schlager",German,cowboy und indianer - olaf henning,0
Real Love,Mary J. Blige,1992,0,Pop,English,real love - mary j. blige,0
The Life I Never Led,Sister Act,2009,0,Musical,English,the life i never led - sister act,0
Crazy Love,Michael Bublé,2009,0,"Love,Soft rock",English,crazy love - michael bublé,0
Wouldn't It Be Loverly,My Fair Lady (musical),1956,0,Musical,English,wouldn't it be loverly - my fair lady (musical),0
People Hold On,Coldcut,1989,0,"80s,Pop,Dance,Electro",English,people hold on - coldcut,0
Modern World,Dennis Van Aarssen,2019,0,Jazz,English,modern world - dennis van aarssen,0
If I Can't Love Her,Beauty and the Beast (musical),1994,0,Musical,English,if i can't love her - beauty and the beast (musical),0
Old Habits,"Hank Williams, Jr.",1980,0,"Country,Blues",English,"old habits - hank williams, jr.",0
Before I Let You Go,Blackstreet,1994,0,"R&B,Soul",English,before i let you go - blackstreet,0
Au sommet,Kendji Girac,2014,0,"French pop,Latin,Electro",French,au sommet - kendji girac,0
Caruso,Vincent Niclo,2012,0,"Pop,Classical",Italian,caruso - vincent niclo,0
Les cornichons,Nino Ferrer,1965,0,"French pop,Rock 'n Roll",French,les cornichons - nino ferrer,0
Cold December Night,Michael Bublé,2011,0,"Christmas,Pop",English,cold december night - michael bublé,0
Slow Down,Douwe Bob,2016,0,Pop,English,slow down - douwe bob,0
Joy to the World,Mariah Carey,1994,0,"Christmas,Pop,Dance",English,joy to the world - mariah carey,0
Out on the Floor,Dobie Gray,1965,0,"Pop,Soul",English,out on the floor - dobie gray,0
Roxanne,Arizona Zervas,2019,1,Rap,English,roxanne - arizona zervas,0
Blanco,J Balvin,2019,0,Pop,Spanish,blanco - j balvin,0
Crazy Arms,Patsy Cline,1963,0,Country,English,crazy arms - patsy cline,0
Every Little Thing,Carlene Carter,1993,0,Country,English,every little thing - carlene carter,0
One Dance / Hasta El Amanecer (Mashup),Alex Aiono,2016,0,"Rap,Pop,Electro,Latin",English,one dance / hasta el amanecer (mashup) - alex aiono,0
Pile ou face,Corynne Charby,1987,0,"French pop,80s",French,pile ou face - corynne charby,0
Qui saura (Quem Será),Tony Carreira,2014,0,"French pop,Duet","French,Portuguese",qui saura (quem será) - tony carreira,0
Takin' It Easy,Lacy J. Dalton,1981,0,Country,English,takin' it easy - lacy j. dalton,0
Cielo Ciego,Boulevard Des Airs,2011,0,"French pop,Alternative","French,Spanish",cielo ciego - boulevard des airs,0
When the Saints Go Marching In,The Kingston Trio,1958,0,"Folk,Country,Traditionnal",English,when the saints go marching in - the kingston trio,0
Ding dong que alegria,Christmas Carol,1519,0,"Christmas,Traditionnal",Spanish,ding dong que alegria - christmas carol,0
La tendresse,Daniel Guichard,1972,0,French pop,French,la tendresse - daniel guichard,0
Don't Make Me Wait,Sting,2018,0,"Pop,Reggae",English,don't make me wait - sting,0
MacArthur Park,The Four Tops,1969,0,"Pop,Soul",English,macarthur park - the four tops,0
Unchained Melody,Elvis Presley,1977,0,Love,English,unchained melody - elvis presley,0
Together You And I,Dolly Parton,2011,0,"Country,Pop",English,together you and i - dolly parton,0
Step Into Christmas,Elton John,1973,0,"Christmas,Pop,Rock",English,step into christmas - elton john,0
These Foolish Things (Remind Me Of You),Nat King Cole,1957,0,"Jazz,Love",English,these foolish things (remind me of you) - nat king cole,0
Solo tú,Aylin Prandi,2011,0,Pop,Italian,solo tú - aylin prandi,0
Comme je l'imagine,Véronique Sanson,1972,0,French pop,French,comme je l'imagine - véronique sanson,0
Come On Eileen,Hermes House Band,2009,0,"Pop,Dance",English,come on eileen - hermes house band,0
I Made It Through the Rain,Barry Manilow,1980,0,"Pop,Love",English,i made it through the rain - barry manilow,0
Think Twice,Céline Dion,1993,0,Soft rock,English,think twice - céline dion,0
Every Time We Say Goodbye,Rod Stewart,2000,0,"Soft rock,Jazz",English,every time we say goodbye - rod stewart,0
Quand on n'a que l'amour,Lara Fabian,2006,0,French pop,French,quand on n'a que l'amour - lara fabian,0
It's Going To Take Some Time,The Carpenters,1972,0,Pop,English,it's going to take some time - the carpenters,0
Un momento,Inna,2011,0,"Electro,Pop","English,Spanish",un momento - inna,0
Someone Else's Star,Bryan White,1994,0,Country,English,someone else's star - bryan white,0
Save the Last Dance for Me,Jerry Lee Lewis,1978,0,"Rock 'n Roll,Duet",English,save the last dance for me - jerry lee lewis,0
"Run, Run, Run",Ryan Tyler,2003,0,Country,English,"run, run, run - ryan tyler",0
Fino all'estasi,Eros Ramazzotti,2012,0,"Pop,Duet","Italian,English",fino all'estasi - eros ramazzotti,0
Big Machine,Goo Goo Dolls,2002,0,Rock,English,big machine - goo goo dolls,0
Let Your Love Flow,Loretta Lynn,1976,0,"Country,Duet",English,let your love flow - loretta lynn,0
Suzanna,Hermes House Band,2004,0,"Pop,Dance",English,suzanna - hermes house band,0
Act Like A Man,Neil Diamond,2008,0,Country,English,act like a man - neil diamond,0
"Mary, Did You Know? (feat. The String Mob)",Pentatonix,2014,0,"Pop,Christmas",English,"mary, did you know? (feat. the string mob) - pentatonix",0
Without Me,Halsey,2018,1,Pop,English,without me - halsey,0
Angel,Amanda Perez,2002,0,"R&B,Rap",English,angel - amanda perez,0
Gentle On My Mind,Dean Martin,1968,0,"Pop,Oldies",English,gentle on my mind - dean martin,0
Any Way You Want Me (That's How I Will Be),Elvis Presley,1956,0,"Love,Rock 'n Roll",English,any way you want me (that's how i will be) - elvis presley,0
If You're Ready (Come Go With Me),The Staple Singers,1973,0,"Soul,Pop",English,if you're ready (come go with me) - the staple singers,0
Not Afraid,Eminem,2010,1,Rap,English,not afraid - eminem,0
La neige au Sahara,Anggun,1997,0,French pop,French,la neige au sahara - anggun,0
Single White Female,Chely Wright,1999,0,Country,English,single white female - chely wright,0
Burning Bridges,OneRepublic,2013,0,"Pop,Rock",English,burning bridges - onerepublic,0
Thing Called Love,Bonnie Raitt,1989,0,Country,English,thing called love - bonnie raitt,0
I Know,Tom Jones,1968,0,Love,English,i know - tom jones,0
Under Cover Of Darkness,The Strokes,2011,0,"Rock,Alternative",English,under cover of darkness - the strokes,0
California Dreamin',Royal Gigolos,2004,0,"Dance,Electro",English,california dreamin' - royal gigolos,0
Don't,Ed Sheeran,2014,0,"Pop,Soul,Love,Soft rock",English,don't - ed sheeran,0
La vie ici,Emmanuel Moire,2013,0,French pop,French,la vie ici - emmanuel moire,0
When You Walk In The Room,Paul Carrack,1987,0,"Rock,Pop",English,when you walk in the room - paul carrack,0
Every Time I Hear That Song,Blake Shelton,2016,0,"Country,Rock",English,every time i hear that song - blake shelton,0
Mes emmerdes,Forever Gentlemen,2014,0,"French pop,Jazz",French,mes emmerdes - forever gentlemen,0
Give It To Me,Nathan Carter,2018,0,Country,English,give it to me - nathan carter,0
Have You Ever Seen The Rain,Rod Stewart,2006,0,"Pop,Rock",English,have you ever seen the rain - rod stewart,0
Chanson D'Enfance,Aspects Of Love,1989,0,Musical,French,chanson d'enfance - aspects of love,0
Silent Night,Susan Boyle,2009,0,Christmas,English,silent night - susan boyle,0
Autumn,Paolo Nutini,2006,0,Soft rock,English,autumn - paolo nutini,0
When She Was My Girl,The Four Tops,1981,0,"Pop,Disco",English,when she was my girl - the four tops,0
She Even Woke Me Up to Say Goodbye,Kenny Rogers,1970,0,"Love,Country",English,she even woke me up to say goodbye - kenny rogers,0
Gunpowder & Lead,Miranda Lambert,2007,0,Country,English,gunpowder & lead - miranda lambert,0
J'aimerais,Daniel Guichard,1983,0,French pop,French,j'aimerais - daniel guichard,0
9 Crimes,Damien Rice,2006,0,"Soft rock,Duet",English,9 crimes - damien rice,0
Dieu que c'est beau,Daniel Balavoine,1984,0,"French pop,80s",French,dieu que c'est beau - daniel balavoine,0
Papa Loved Mama,Garth Brooks,1991,0,Country,English,papa loved mama - garth brooks,0
Simple Man,Andreas Kümmert,2013,0,"Soul,Pop",English,simple man - andreas kümmert,0
Hello my Love,Westlife,2019,0,Pop,English,hello my love - westlife,0
Parklife,Blur,1994,0,"Rock,Alternative",English,parklife - blur,0
Nowadays,Chicago (The Musical),1975,0,Musical,English,nowadays - chicago (the musical),0
Since I Fell For You,Lenny Welch,1963,0,Oldies,English,since i fell for you - lenny welch,0
Son Of A Preacher Man,Eva Cassidy,2015,0,"Soul,Blues",English,son of a preacher man - eva cassidy,0
I Still Miss Someone,Martina McBride,2006,0,Country,English,i still miss someone - martina mcbride,0
Wonder Woman,Kacey Musgraves,2018,0,"Pop,Country",English,wonder woman - kacey musgraves,0
Somebody That I Used To Know,Boyce Avenue,2012,0,Pop,English,somebody that i used to know - boyce avenue,0
Longfellow Serenade,Neil Diamond,1974,0,"Pop,Rock",English,longfellow serenade - neil diamond,0
Der Weg,Herbert Grönemeyer,2002,0,"Love,Schlager",German,der weg - herbert grönemeyer,0
Das Beste,Silbermond,2006,0,"Soft rock,Pop",German,das beste - silbermond,0
A bailar calypso,Elli Medeiros,1987,0,"Latin,Pop","French,Spanish",a bailar calypso - elli medeiros,0
Drunk On You,Luke Bryan,2011,0,Country,English,drunk on you - luke bryan,0
Un autre monde,Telephone Tribute,2015,0,"French pop,Rock",French,un autre monde - telephone tribute,0
I Am The One,Next to Normal,2009,0,"Musical,Duet",English,i am the one - next to normal,0
Solo para ti,Camila,2008,0,Soft rock,Spanish,solo para ti - camila,0
Suave,Luis Miguel,1993,0,Pop,Spanish,suave - luis miguel,0
Look At Miss Ohio,Miranda Lambert,2011,0,Country,English,look at miss ohio - miranda lambert,0
Lover Man,Ella Fitzgerald,1967,0,"Jazz,Pop",English,lover man - ella fitzgerald,0
The Darktown Strutters' Ball,Dean Martin,1951,0,Jazz,English,the darktown strutters' ball - dean martin,0
Kiss from a Rose (Acoustic),Seal,2004,0,"Rock,Pop",English,kiss from a rose (acoustic) - seal,0
Seasons In The Sun,Westlife,1999,0,"Pop,Christmas",English,seasons in the sun - westlife,0
Move Like Toppers 2012,De Toppers,2012,0,"Dance,Pop,Electro",English,move like toppers 2012 - de toppers,0
Stranger,Hilary Duff,2007,0,"Pop,Dance",English,stranger - hilary duff,0
J'aime la pêche,Lynda Lemay,2002,0,"Humour,French pop",French,j'aime la pêche - lynda lemay,0
For You,The Outfield,1990,0,"Pop,Rock",English,for you - the outfield,0
Accroche un ruban,Sacha Distel,1972,0,French pop,French,accroche un ruban - sacha distel,0
Downtown's Dead,Sam Hunt,2018,0,"Pop,Folk,Rock",English,downtown's dead - sam hunt,0
La Java des bombes atomiques,Boris Vian,1955,0,"French pop,Humour",French,la java des bombes atomiques - boris vian,0
That Scares Me,Van Zant,2007,0,Country,English,that scares me - van zant,0
Zou Zo Graag,Jurk!,2010,0,"Pop,Duet",Dutch,zou zo graag - jurk!,0
Me emborracharé,Grupo Extra,2017,0,"Latin,Pop",Spanish,me emborracharé - grupo extra,0
Maman (Radio Edit),Louane,2015,0,"French pop,Electro",French,maman (radio edit) - louane,0
Let Down,Radiohead,1997,0,"Alternative,Rock",English,let down - radiohead,0
Un soir de pluie,Blues Trottoir,1987,0,"French pop,80s",French,un soir de pluie - blues trottoir,0
Honestly,Zwan,2002,0,Rock,English,honestly - zwan,0
Take Care Of U,Shanice,2006,0,"Teen pop,R&B",English,take care of u - shanice,0
That Golden Rule,Biffy Clyro,2009,0,"Hard/Metal,Rock,Alternative",English,that golden rule - biffy clyro,0
You and Only You,John Berry,1994,0,Country,English,you and only you - john berry,0
Shoe Boot,Nathaniel Rateliff & The Night Sweats,2018,0,Soul,English,shoe boot - nathaniel rateliff & the night sweats,0
Avec toi,Kendji Girac,2014,0,"French pop,Latin,Electro",French,avec toi - kendji girac,0
La bicyclette,Florence Coste,2012,0,"French pop,Oldies,Duet",French,la bicyclette - florence coste,0
Au soleil,Kids United,2017,0,"French pop,Kids",French,au soleil - kids united,0
One Night Stand,Marina Marx,2019,0,"Pop,Rock","English,German",one night stand - marina marx,0
J'arrête demain,Jean-Baptiste Guegan,2019,0,"French pop,Country,Blues",French,j'arrête demain - jean-baptiste guegan,0
She's Not Just A Pretty Face,Shania Twain,2002,0,"Pop,Rock,Country",English,she's not just a pretty face - shania twain,0
A Paris,Ishtar,2016,0,"Oriental,French pop,Dance",French,a paris - ishtar,0
Heavy On My Heart,Anastacia,2004,0,Pop,English,heavy on my heart - anastacia,0
I Know a Place,Petula Clark,1965,0,Pop,English,i know a place - petula clark,0
Knock You Out,Bingo Players,2014,0,"Dance,Electro",English,knock you out - bingo players,0
Stardust,Willie Nelson,1978,0,"Love,Country",English,stardust - willie nelson,0
Look Away,Chicago (band),1988,0,"Pop,Rock",English,look away - chicago (band),0
Conga (spanish vocal),Children's Chorus,1985,0,Kids,Spanish,conga (spanish vocal) - children's chorus,0
Gold,Beverley Knight,2002,0,Soul,English,gold - beverley knight,0
Goodbye Philadelphia,Peter Cincotti,2007,0,Soft rock,English,goodbye philadelphia - peter cincotti,0
Cosmo,Soprano,2014,0,"French pop,Electro,Rap",French,cosmo - soprano,0
Dans les plaines du Far-West,Yves Montand,1945,0,"Oldies,French pop",French,dans les plaines du far-west - yves montand,0
Little Bit Of Heaven,Lisa Stansfield,1993,0,"Pop,Disco",English,little bit of heaven - lisa stansfield,0
Club At The End Of The Street,Elton John,1990,0,"Pop,Rock",English,club at the end of the street - elton john,0
God's Plan,Drake,2018,1,"Rap,Pop,Electro",English,god's plan - drake,0
Fantasy,Aldo Nova,1982,0,"Hard/Metal,80s",English,fantasy - aldo nova,0
That's When The Heartache Begins,Elvis Presley,1957,0,"Pop,Love,Oldies",English,that's when the heartache begins - elvis presley,0
Unbelievable,Diamond Rio,1998,0,Country,English,unbelievable - diamond rio,0
45,Stars On 45,1981,0,"Disco,Pop",English,45 - stars on 45,0
American Pie (live),Mike Denver,2008,0,"Pop,Country",English,american pie (live) - mike denver,0
Open Your Mind,R'n'G,1998,0,"Rap,R&B",English,open your mind - r'n'g,0
Fooling Yourself (The Angry Young Man),Styx,1977,0,Rock,English,fooling yourself (the angry young man) - styx,0
Bailando,Alaska,1982,0,"Disco,Pop,80s",Spanish,bailando - alaska,0
I Could Not Ask For More,Sara Evans,2000,0,Country,English,i could not ask for more - sara evans,0
I Live My Life For You,Firehouse,1997,0,"Pop,Soft rock",English,i live my life for you - firehouse,0
Lust am Leben,Anna-Maria Zimmermann,2009,0,"Schlager,Dance",German,lust am leben - anna-maria zimmermann,0
Nobody Knows,Pink,2006,0,"Pop,Rock",English,nobody knows - pink,0
Gloria The Gift of Life,Andrea Bocelli,2018,0,"Classical,Pop",English,gloria the gift of life - andrea bocelli,0
Boule de flipper,Corynne Charby,1986,0,"French pop,80s",French,boule de flipper - corynne charby,0
Proud,JLS,2012,0,"Pop,R&B,Teen pop",English,proud - jls,0
The Apple Tree,Nina Nesbitt,2012,0,"Folk,Pop",English,the apple tree - nina nesbitt,0
Don't Save It All for Christmas Day,Clay Aiken,2004,0,"Christmas,Pop",English,don't save it all for christmas day - clay aiken,0
Dançando Lambada,Kaoma,1989,0,"Latin,World/Folk,80s",Portuguese,dançando lambada - kaoma,0
Four Seasons In One Day,Crowded House,1992,1,"Pop,Rock",English,four seasons in one day - crowded house,0
Keiner küsst mich,Beatrice Egli,2017,0,"Schlager,Dance",German,keiner küsst mich - beatrice egli,0
Anything You Can Do (I Can Do Better),Annie Get Your Gun,1950,0,"Musical,Oldies,Duet",English,anything you can do (i can do better) - annie get your gun,0
Too Young,Nat King Cole,1943,0,"Jazz,Oldies",English,too young - nat king cole,0
Margarita,Elodie,2019,0,"Pop,Rap,Duet",Italian,margarita - elodie,0
I'll Try,Alan Jackson,1995,0,Country,English,i'll try - alan jackson,0
Pour les enfants du monde entier,Yves Duteil,1987,0,French pop,French,pour les enfants du monde entier - yves duteil,0
Bad Things,Machine Gun Kelly,2016,0,"Pop,Duet",English,bad things - machine gun kelly,0
Mujer amante,Rata Blanca,1990,0,"Hard/Metal,Rock",Spanish,mujer amante - rata blanca,0
That's My Desire,Dion & The Belmonts,1959,0,"Love,Oldies",English,that's my desire - dion & the belmonts,0
